"Plot Title: gasmetkammio"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20145739, SEN S/N: 20145739)","Coupler Attached (LGR S/N: 20145739)","Host Connected (LGR S/N: 20145739)","Stopped (LGR S/N: 20145739)","End Of File (LGR S/N: 20145739)"
1099,06/03/19 12:03:00 PM,18.711,,,,
1100,06/03/19 12:03:10 PM,18.711,,,,
1101,06/03/19 12:03:20 PM,18.711,,,,
1102,06/03/19 12:03:30 PM,18.711,,,,
1103,06/03/19 12:03:40 PM,18.711,,,,
1104,06/03/19 12:03:50 PM,18.806,,,,
1105,06/03/19 12:04:00 PM,18.711,,,,
1106,06/03/19 12:04:10 PM,18.711,,,,
1107,06/03/19 12:04:20 PM,18.711,,,,
1108,06/03/19 12:04:30 PM,18.806,,,,
1109,06/03/19 12:04:40 PM,18.711,,,,
1110,06/03/19 12:04:50 PM,18.806,,,,
1111,06/03/19 12:05:00 PM,18.806,,,,
1112,06/03/19 12:05:10 PM,18.711,,,,
1113,06/03/19 12:05:20 PM,18.711,,,,
1114,06/03/19 12:05:30 PM,18.901,,,,
1115,06/03/19 12:05:40 PM,19.092,,,,
1116,06/03/19 12:05:50 PM,19.187,,,,
1117,06/03/19 12:06:00 PM,19.282,,,,
1118,06/03/19 12:06:10 PM,19.377,,,,
1119,06/03/19 12:06:20 PM,19.377,,,,
1120,06/03/19 12:06:30 PM,19.377,,,,
1121,06/03/19 12:06:40 PM,19.377,,,,
1122,06/03/19 12:06:50 PM,19.377,,,,
1123,06/03/19 12:07:00 PM,19.092,,,,
1124,06/03/19 12:07:10 PM,18.996,,,,
1125,06/03/19 12:07:20 PM,18.901,,,,
1126,06/03/19 12:07:30 PM,18.806,,,,
1127,06/03/19 12:07:40 PM,18.711,,,,
1128,06/03/19 12:07:50 PM,18.711,,,,
1129,06/03/19 12:08:00 PM,18.616,,,,
1130,06/03/19 12:08:10 PM,18.616,,,,
1131,06/03/19 12:08:20 PM,18.521,,,,
1132,06/03/19 12:08:30 PM,18.521,,,,
1133,06/03/19 12:08:40 PM,18.521,,,,
1134,06/03/19 12:08:50 PM,18.426,,,,
1135,06/03/19 12:09:00 PM,18.426,,,,
1136,06/03/19 12:09:10 PM,18.426,,,,
1137,06/03/19 12:09:20 PM,18.331,,,,
1138,06/03/19 12:09:30 PM,18.331,,,,
1139,06/03/19 12:09:40 PM,18.331,,,,
1140,06/03/19 12:09:50 PM,18.331,,,,
1141,06/03/19 12:10:00 PM,18.331,,,,
1142,06/03/19 12:10:10 PM,18.331,,,,
1143,06/03/19 12:10:20 PM,18.331,,,,
1144,06/03/19 12:10:30 PM,18.331,,,,
1145,06/03/19 12:10:40 PM,18.236,,,,
1146,06/03/19 12:10:50 PM,18.236,,,,
1147,06/03/19 12:11:00 PM,18.236,,,,
1148,06/03/19 12:11:10 PM,18.236,,,,
1149,06/03/19 12:11:20 PM,18.236,,,,
1150,06/03/19 12:11:30 PM,18.236,,,,
1151,06/03/19 12:11:40 PM,18.236,,,,
1152,06/03/19 12:11:50 PM,18.236,,,,
1153,06/03/19 12:12:00 PM,18.236,,,,
1154,06/03/19 12:12:10 PM,18.331,,,,
1155,06/03/19 12:12:20 PM,18.331,,,,
1156,06/03/19 12:12:30 PM,18.331,,,,
1157,06/03/19 12:12:40 PM,18.331,,,,
1158,06/03/19 12:12:50 PM,18.331,,,,
1159,06/03/19 12:13:00 PM,18.331,,,,
1160,06/03/19 12:13:10 PM,18.331,,,,
1161,06/03/19 12:13:20 PM,18.331,,,,
1162,06/03/19 12:13:30 PM,18.331,,,,
1163,06/03/19 12:13:40 PM,18.331,,,,
1164,06/03/19 12:13:50 PM,18.331,,,,
1165,06/03/19 12:14:00 PM,18.331,,,,
1166,06/03/19 12:14:10 PM,18.426,,,,
1167,06/03/19 12:14:20 PM,18.426,,,,
1168,06/03/19 12:14:30 PM,18.426,,,,
1169,06/03/19 12:14:40 PM,18.426,,,,
1170,06/03/19 12:14:50 PM,18.426,,,,
1171,06/03/19 12:15:00 PM,18.426,,,,
1172,06/03/19 12:15:10 PM,18.426,,,,
1173,06/03/19 12:15:20 PM,18.426,,,,
1174,06/03/19 12:15:30 PM,18.426,,,,
1175,06/03/19 12:15:40 PM,18.426,,,,
1176,06/03/19 12:15:50 PM,18.331,,,,
1177,06/03/19 12:16:00 PM,18.331,,,,
1178,06/03/19 12:16:10 PM,18.331,,,,
1179,06/03/19 12:16:20 PM,18.331,,,,
1180,06/03/19 12:16:30 PM,18.426,,,,
1181,06/03/19 12:16:40 PM,18.521,,,,
1182,06/03/19 12:16:50 PM,18.426,,,,
1183,06/03/19 12:17:00 PM,18.426,,,,
1184,06/03/19 12:17:10 PM,18.426,,,,
1185,06/03/19 12:17:20 PM,18.331,,,,
1186,06/03/19 12:17:30 PM,18.236,,,,
1187,06/03/19 12:17:40 PM,18.045,,,,
1188,06/03/19 12:17:50 PM,17.950,,,,
1189,06/03/19 12:18:00 PM,17.950,,,,
1190,06/03/19 12:18:10 PM,17.855,,,,
1191,06/03/19 12:18:20 PM,17.855,,,,
1192,06/03/19 12:18:30 PM,17.760,,,,
1193,06/03/19 12:18:40 PM,17.760,,,,
1194,06/03/19 12:18:50 PM,17.760,,,,
1195,06/03/19 12:19:00 PM,17.665,,,,
1196,06/03/19 12:19:10 PM,17.665,,,,
1197,06/03/19 12:19:20 PM,17.665,,,,
1198,06/03/19 12:19:30 PM,17.570,,,,
1199,06/03/19 12:19:40 PM,17.570,,,,
1200,06/03/19 12:19:50 PM,17.570,,,,
1201,06/03/19 12:20:00 PM,17.570,,,,
1202,06/03/19 12:20:10 PM,17.570,,,,
1203,06/03/19 12:20:20 PM,17.570,,,,
1204,06/03/19 12:20:30 PM,17.570,,,,
1205,06/03/19 12:20:40 PM,17.570,,,,
1206,06/03/19 12:20:50 PM,17.570,,,,
1207,06/03/19 12:21:00 PM,17.570,,,,
1208,06/03/19 12:21:10 PM,17.570,,,,
1209,06/03/19 12:21:20 PM,17.570,,,,
1210,06/03/19 12:21:30 PM,17.475,,,,
1211,06/03/19 12:21:40 PM,17.570,,,,
1212,06/03/19 12:21:50 PM,17.570,,,,
1213,06/03/19 12:22:00 PM,17.570,,,,
1214,06/03/19 12:22:10 PM,17.570,,,,
1215,06/03/19 12:22:20 PM,17.570,,,,
1216,06/03/19 12:22:30 PM,17.570,,,,
1217,06/03/19 12:22:40 PM,17.570,,,,
1218,06/03/19 12:22:50 PM,17.570,,,,
1219,06/03/19 12:23:00 PM,17.570,,,,
1220,06/03/19 12:23:10 PM,17.570,,,,
1221,06/03/19 12:23:20 PM,17.570,,,,
1222,06/03/19 12:23:30 PM,17.665,,,,
1223,06/03/19 12:23:40 PM,17.665,,,,
1224,06/03/19 12:23:50 PM,17.665,,,,
1225,06/03/19 12:24:00 PM,17.665,,,,
1226,06/03/19 12:24:10 PM,17.665,,,,
1227,06/03/19 12:24:20 PM,17.665,,,,
1228,06/03/19 12:24:30 PM,17.665,,,,
1229,06/03/19 12:24:40 PM,17.665,,,,
1230,06/03/19 12:24:50 PM,17.665,,,,
1231,06/03/19 12:25:00 PM,17.665,,,,
1232,06/03/19 12:25:10 PM,17.665,,,,
1233,06/03/19 12:25:20 PM,17.665,,,,
1234,06/03/19 12:25:30 PM,17.760,,,,
1235,06/03/19 12:25:40 PM,17.760,,,,
1236,06/03/19 12:25:50 PM,17.760,,,,
1237,06/03/19 12:26:00 PM,17.760,,,,
1238,06/03/19 12:26:10 PM,17.760,,,,
1239,06/03/19 12:26:20 PM,17.855,,,,
1240,06/03/19 12:26:30 PM,17.950,,,,
1241,06/03/19 12:26:40 PM,17.950,,,,
1242,06/03/19 12:26:50 PM,17.855,,,,
1243,06/03/19 12:27:00 PM,17.855,,,,
1244,06/03/19 12:27:10 PM,17.855,,,,
1245,06/03/19 12:27:20 PM,17.665,,,,
1246,06/03/19 12:27:30 PM,17.570,,,,
1247,06/03/19 12:27:40 PM,17.475,,,,
1248,06/03/19 12:27:50 PM,17.379,,,,
1249,06/03/19 12:28:00 PM,17.284,,,,
1250,06/03/19 12:28:10 PM,17.284,,,,
1251,06/03/19 12:28:20 PM,17.189,,,,
1252,06/03/19 12:28:30 PM,17.189,,,,
1253,06/03/19 12:28:40 PM,17.094,,,,
1254,06/03/19 12:28:50 PM,17.094,,,,
1255,06/03/19 12:29:00 PM,17.094,,,,
1256,06/03/19 12:29:10 PM,16.999,,,,
1257,06/03/19 12:29:20 PM,16.999,,,,
1258,06/03/19 12:29:30 PM,16.999,,,,
1259,06/03/19 12:29:40 PM,16.999,,,,
1260,06/03/19 12:29:50 PM,16.903,,,,
1261,06/03/19 12:30:00 PM,16.903,,,,
1262,06/03/19 12:30:10 PM,16.903,,,,
1263,06/03/19 12:30:20 PM,16.903,,,,
1264,06/03/19 12:30:30 PM,16.903,,,,
1265,06/03/19 12:30:40 PM,16.903,,,,
1266,06/03/19 12:30:50 PM,16.903,,,,
1267,06/03/19 12:31:00 PM,16.903,,,,
1268,06/03/19 12:31:10 PM,16.903,,,,
1269,06/03/19 12:31:20 PM,16.903,,,,
1270,06/03/19 12:31:30 PM,16.808,,,,
1271,06/03/19 12:31:40 PM,16.808,,,,
1272,06/03/19 12:31:50 PM,16.808,,,,
1273,06/03/19 12:32:00 PM,16.903,,,,
1274,06/03/19 12:32:10 PM,16.808,,,,
1275,06/03/19 12:32:20 PM,16.903,,,,
1276,06/03/19 12:32:30 PM,16.903,,,,
1277,06/03/19 12:32:40 PM,16.903,,,,
1278,06/03/19 12:32:50 PM,16.903,,,,
1279,06/03/19 12:33:00 PM,16.903,,,,
1280,06/03/19 12:33:10 PM,16.903,,,,
1281,06/03/19 12:33:20 PM,16.903,,,,
1282,06/03/19 12:33:30 PM,16.903,,,,
1283,06/03/19 12:33:40 PM,16.903,,,,
1284,06/03/19 12:33:50 PM,16.903,,,,
1285,06/03/19 12:34:00 PM,16.903,,,,
1286,06/03/19 12:34:10 PM,16.903,,,,
1287,06/03/19 12:34:20 PM,16.903,,,,
1288,06/03/19 12:34:30 PM,16.903,,,,
1289,06/03/19 12:34:40 PM,16.903,,,,
1290,06/03/19 12:34:50 PM,16.903,,,,
1291,06/03/19 12:35:00 PM,16.903,,,,
1292,06/03/19 12:35:10 PM,16.903,,,,
1293,06/03/19 12:35:20 PM,16.903,,,,
1294,06/03/19 12:35:30 PM,16.903,,,,
1295,06/03/19 12:35:40 PM,16.999,,,,
1296,06/03/19 12:35:50 PM,16.999,,,,
1297,06/03/19 12:36:00 PM,16.999,,,,
1298,06/03/19 12:36:10 PM,16.999,,,,
1299,06/03/19 12:36:20 PM,17.094,,,,
1300,06/03/19 12:36:30 PM,17.189,,,,
1301,06/03/19 12:36:40 PM,17.189,,,,
1302,06/03/19 12:36:50 PM,17.189,,,,
1303,06/03/19 12:37:00 PM,17.189,,,,
1304,06/03/19 12:37:10 PM,17.189,,,,
1305,06/03/19 12:37:20 PM,17.189,,,,
1306,06/03/19 12:37:30 PM,17.189,,,,
1307,06/03/19 12:37:40 PM,17.189,,,,
1308,06/03/19 12:37:50 PM,17.189,,,,
1309,06/03/19 12:38:00 PM,17.189,,,,
1310,06/03/19 12:38:10 PM,17.094,,,,
1311,06/03/19 12:38:20 PM,17.094,,,,
1312,06/03/19 12:38:30 PM,16.999,,,,
1313,06/03/19 12:38:40 PM,16.903,,,,
1314,06/03/19 12:38:50 PM,16.808,,,,
1315,06/03/19 12:39:00 PM,16.713,,,,
1316,06/03/19 12:39:10 PM,16.713,,,,
1317,06/03/19 12:39:20 PM,16.618,,,,
1318,06/03/19 12:39:30 PM,16.618,,,,
1319,06/03/19 12:39:40 PM,16.618,,,,
1320,06/03/19 12:39:50 PM,16.523,,,,
1321,06/03/19 12:40:00 PM,16.523,,,,
1322,06/03/19 12:40:10 PM,16.523,,,,
1323,06/03/19 12:40:20 PM,16.523,,,,
1324,06/03/19 12:40:30 PM,16.427,,,,
1325,06/03/19 12:40:40 PM,16.427,,,,
1326,06/03/19 12:40:50 PM,16.427,,,,
1327,06/03/19 12:41:00 PM,16.427,,,,
1328,06/03/19 12:41:10 PM,16.427,,,,
1329,06/03/19 12:41:20 PM,16.427,,,,
1330,06/03/19 12:41:30 PM,16.427,,,,
1331,06/03/19 12:41:40 PM,16.427,,,,
1332,06/03/19 12:41:50 PM,16.427,,,,
1333,06/03/19 12:42:00 PM,16.427,,,,
1334,06/03/19 12:42:10 PM,16.427,,,,
1335,06/03/19 12:42:20 PM,16.427,,,,
1336,06/03/19 12:42:30 PM,16.427,,,,
1337,06/03/19 12:42:40 PM,16.427,,,,
1338,06/03/19 12:42:50 PM,16.523,,,,
1339,06/03/19 12:43:00 PM,16.523,,,,
1340,06/03/19 12:43:10 PM,16.523,,,,
1341,06/03/19 12:43:20 PM,16.523,,,,
1342,06/03/19 12:43:30 PM,16.523,,,,
1343,06/03/19 12:43:40 PM,16.523,,,,
1344,06/03/19 12:43:50 PM,16.618,,,,
1345,06/03/19 12:44:00 PM,16.618,,,,
1346,06/03/19 12:44:10 PM,16.618,,,,
1347,06/03/19 12:44:20 PM,16.618,,,,
1348,06/03/19 12:44:30 PM,16.618,,,,
1349,06/03/19 12:44:40 PM,16.713,,,,
1350,06/03/19 12:44:50 PM,16.713,,,,
1351,06/03/19 12:45:00 PM,16.713,,,,
1352,06/03/19 12:45:10 PM,16.713,,,,
1353,06/03/19 12:45:20 PM,16.713,,,,
1354,06/03/19 12:45:30 PM,16.808,,,,
1355,06/03/19 12:45:40 PM,16.808,,,,
1356,06/03/19 12:45:50 PM,16.808,,,,
1357,06/03/19 12:46:00 PM,16.808,,,,
1358,06/03/19 12:46:10 PM,16.808,,,,
1359,06/03/19 12:46:20 PM,16.903,,,,
1360,06/03/19 12:46:30 PM,16.903,,,,
1361,06/03/19 12:46:40 PM,16.903,,,,
1362,06/03/19 12:46:50 PM,16.903,,,,
1363,06/03/19 12:47:00 PM,16.903,,,,
1364,06/03/19 12:47:10 PM,16.999,,,,
1365,06/03/19 12:47:20 PM,16.999,,,,
1366,06/03/19 12:47:30 PM,16.999,,,,
1367,06/03/19 12:47:40 PM,17.189,,,,
1368,06/03/19 12:47:50 PM,17.189,,,,
1369,06/03/19 12:48:00 PM,17.189,,,,
1370,06/03/19 12:48:10 PM,17.094,,,,
1371,06/03/19 12:48:20 PM,17.094,,,,
1372,06/03/19 12:48:30 PM,17.094,,,,
1373,06/03/19 12:48:40 PM,17.094,,,,
1374,06/03/19 12:48:50 PM,17.094,,,,
1375,06/03/19 12:49:00 PM,17.094,,,,
1376,06/03/19 12:49:10 PM,17.094,,,,
1377,06/03/19 12:49:20 PM,17.094,,,,
1378,06/03/19 12:49:30 PM,16.999,,,,
1379,06/03/19 12:49:40 PM,16.999,,,,
1380,06/03/19 12:49:50 PM,16.903,,,,
1381,06/03/19 12:50:00 PM,16.903,,,,
1382,06/03/19 12:50:10 PM,16.903,,,,
1383,06/03/19 12:50:20 PM,16.808,,,,
1384,06/03/19 12:50:30 PM,16.808,,,,
1385,06/03/19 12:50:40 PM,16.808,,,,
1386,06/03/19 12:50:50 PM,16.713,,,,
1387,06/03/19 12:51:00 PM,16.713,,,,
1388,06/03/19 12:51:10 PM,16.713,,,,
1389,06/03/19 12:51:20 PM,16.713,,,,
1390,06/03/19 12:51:30 PM,16.713,,,,
1391,06/03/19 12:51:40 PM,16.713,,,,
1392,06/03/19 12:51:50 PM,16.713,,,,
1393,06/03/19 12:52:00 PM,16.713,,,,
1394,06/03/19 12:52:10 PM,16.713,,,,
1395,06/03/19 12:52:20 PM,16.713,,,,
1396,06/03/19 12:52:30 PM,16.713,,,,
1397,06/03/19 12:52:40 PM,16.713,,,,
1398,06/03/19 12:52:50 PM,16.713,,,,
1399,06/03/19 12:53:00 PM,16.713,,,,
1400,06/03/19 12:53:10 PM,16.713,,,,
1401,06/03/19 12:53:20 PM,16.713,,,,
1402,06/03/19 12:53:30 PM,16.713,,,,
1403,06/03/19 12:53:40 PM,16.713,,,,
1404,06/03/19 12:53:50 PM,16.713,,,,
1405,06/03/19 12:54:00 PM,16.808,,,,
1406,06/03/19 12:54:10 PM,16.808,,,,
1407,06/03/19 12:54:20 PM,16.808,,,,
1408,06/03/19 12:54:30 PM,16.808,,,,
1409,06/03/19 12:54:40 PM,16.808,,,,
1410,06/03/19 12:54:50 PM,16.808,,,,
1411,06/03/19 12:55:00 PM,16.808,,,,
1412,06/03/19 12:55:10 PM,16.808,,,,
1413,06/03/19 12:55:20 PM,16.808,,,,
1414,06/03/19 12:55:30 PM,16.808,,,,
1415,06/03/19 12:55:40 PM,16.903,,,,
1416,06/03/19 12:55:50 PM,16.903,,,,
1417,06/03/19 12:56:00 PM,16.903,,,,
1418,06/03/19 12:56:10 PM,16.903,,,,
1419,06/03/19 12:56:20 PM,16.903,,,,
1420,06/03/19 12:56:30 PM,16.903,,,,
1421,06/03/19 12:56:40 PM,16.903,,,,
1422,06/03/19 12:56:50 PM,16.903,,,,
1423,06/03/19 12:57:00 PM,16.903,,,,
1424,06/03/19 12:57:10 PM,16.999,,,,
1425,06/03/19 12:57:20 PM,16.999,,,,
1426,06/03/19 12:57:30 PM,16.999,,,,
1427,06/03/19 12:57:40 PM,16.999,,,,
1428,06/03/19 12:57:50 PM,16.999,,,,
1429,06/03/19 12:58:00 PM,16.999,,,,
1430,06/03/19 12:58:10 PM,16.999,,,,
1431,06/03/19 12:58:20 PM,16.999,,,,
1432,06/03/19 12:58:30 PM,17.094,,,,
1433,06/03/19 12:58:40 PM,17.189,,,,
1434,06/03/19 12:58:50 PM,17.189,,,,
1435,06/03/19 12:59:00 PM,17.284,,,,
1436,06/03/19 12:59:10 PM,17.284,,,,
1437,06/03/19 12:59:20 PM,17.284,,,,
1438,06/03/19 12:59:30 PM,17.284,,,,
1439,06/03/19 12:59:40 PM,17.284,,,,
1440,06/03/19 12:59:50 PM,17.284,,,,
1441,06/03/19 01:00:00 PM,17.284,,,,
1442,06/03/19 01:00:10 PM,17.284,,,,
1443,06/03/19 01:00:20 PM,17.284,,,,
1444,06/03/19 01:00:30 PM,17.284,,,,
1445,06/03/19 01:00:40 PM,17.284,,,,
1446,06/03/19 01:00:50 PM,17.189,,,,
1447,06/03/19 01:01:00 PM,17.094,,,,
1448,06/03/19 01:01:10 PM,16.999,,,,
1449,06/03/19 01:01:20 PM,16.999,,,,
1450,06/03/19 01:01:30 PM,16.903,,,,
1451,06/03/19 01:01:40 PM,16.903,,,,
1452,06/03/19 01:01:50 PM,16.808,,,,
1453,06/03/19 01:02:00 PM,16.808,,,,
1454,06/03/19 01:02:10 PM,16.808,,,,
1455,06/03/19 01:02:20 PM,16.713,,,,
1456,06/03/19 01:02:30 PM,16.713,,,,
1457,06/03/19 01:02:40 PM,16.713,,,,
1458,06/03/19 01:02:50 PM,16.713,,,,
1459,06/03/19 01:03:00 PM,16.713,,,,
1460,06/03/19 01:03:10 PM,16.713,,,,
1461,06/03/19 01:03:20 PM,16.618,,,,
1462,06/03/19 01:03:30 PM,16.618,,,,
1463,06/03/19 01:03:40 PM,16.618,,,,
1464,06/03/19 01:03:50 PM,16.618,,,,
1465,06/03/19 01:04:00 PM,16.618,,,,
1466,06/03/19 01:04:10 PM,16.618,,,,
1467,06/03/19 01:04:20 PM,16.713,,,,
1468,06/03/19 01:04:30 PM,16.713,,,,
1469,06/03/19 01:04:40 PM,16.713,,,,
1470,06/03/19 01:04:50 PM,16.713,,,,
1471,06/03/19 01:05:00 PM,16.713,,,,
1472,06/03/19 01:05:10 PM,16.713,,,,
1473,06/03/19 01:05:20 PM,16.713,,,,
1474,06/03/19 01:05:30 PM,16.713,,,,
1475,06/03/19 01:05:40 PM,16.713,,,,
1476,06/03/19 01:05:50 PM,16.713,,,,
1477,06/03/19 01:06:00 PM,16.808,,,,
1478,06/03/19 01:06:10 PM,16.808,,,,
1479,06/03/19 01:06:20 PM,16.808,,,,
1480,06/03/19 01:06:30 PM,16.808,,,,
1481,06/03/19 01:06:40 PM,16.808,,,,
1482,06/03/19 01:06:50 PM,16.808,,,,
1483,06/03/19 01:07:00 PM,16.808,,,,
1484,06/03/19 01:07:10 PM,16.903,,,,
1485,06/03/19 01:07:20 PM,16.903,,,,
1486,06/03/19 01:07:30 PM,16.903,,,,
1487,06/03/19 01:07:40 PM,16.903,,,,
1488,06/03/19 01:07:50 PM,16.903,,,,
1489,06/03/19 01:08:00 PM,16.903,,,,
1490,06/03/19 01:08:10 PM,16.999,,,,
1491,06/03/19 01:08:20 PM,16.999,,,,
1492,06/03/19 01:08:30 PM,16.999,,,,
1493,06/03/19 01:08:40 PM,16.999,,,,
1494,06/03/19 01:08:50 PM,16.999,,,,
1495,06/03/19 01:09:00 PM,16.999,,,,
1496,06/03/19 01:09:10 PM,16.999,,,,
1497,06/03/19 01:09:20 PM,16.999,,,,
1498,06/03/19 01:09:30 PM,17.094,,,,
1499,06/03/19 01:09:40 PM,17.094,,,,
1500,06/03/19 01:09:50 PM,17.094,,,,
1501,06/03/19 01:10:00 PM,17.094,,,,
1502,06/03/19 01:10:10 PM,17.189,,,,
1503,06/03/19 01:10:20 PM,17.189,,,,
1504,06/03/19 01:10:30 PM,17.284,,,,
1505,06/03/19 01:10:40 PM,17.284,,,,
1506,06/03/19 01:10:50 PM,17.284,,,,
1507,06/03/19 01:11:00 PM,17.284,,,,
1508,06/03/19 01:11:10 PM,17.284,,,,
1509,06/03/19 01:11:20 PM,17.284,,,,
1510,06/03/19 01:11:30 PM,17.284,,,,
1511,06/03/19 01:11:40 PM,17.284,,,,
1512,06/03/19 01:11:50 PM,17.379,,,,
1513,06/03/19 01:12:00 PM,17.379,,,,
1514,06/03/19 01:12:10 PM,17.379,,,,
1515,06/03/19 01:12:20 PM,17.379,,,,
1516,06/03/19 01:12:30 PM,17.379,,,,
1517,06/03/19 01:12:40 PM,17.379,,,,
1518,06/03/19 01:12:50 PM,17.379,,,,
1519,06/03/19 01:13:00 PM,17.379,,,,
1520,06/03/19 01:13:10 PM,17.284,,,,
1521,06/03/19 01:13:20 PM,17.189,,,,
1522,06/03/19 01:13:30 PM,17.189,,,,
1523,06/03/19 01:13:40 PM,17.189,,,,
1524,06/03/19 01:13:50 PM,17.094,,,,
1525,06/03/19 01:14:00 PM,17.094,,,,
1526,06/03/19 01:14:10 PM,16.999,,,,
1527,06/03/19 01:14:20 PM,16.999,,,,
1528,06/03/19 01:14:30 PM,16.999,,,,
1529,06/03/19 01:14:40 PM,16.903,,,,
1530,06/03/19 01:14:50 PM,16.903,,,,
1531,06/03/19 01:15:00 PM,16.903,,,,
1532,06/03/19 01:15:10 PM,16.903,,,,
1533,06/03/19 01:15:20 PM,16.903,,,,
1534,06/03/19 01:15:30 PM,16.903,,,,
1535,06/03/19 01:15:40 PM,16.808,,,,
1536,06/03/19 01:15:50 PM,16.808,,,,
1537,06/03/19 01:16:00 PM,16.808,,,,
1538,06/03/19 01:16:10 PM,16.808,,,,
1539,06/03/19 01:16:20 PM,16.808,,,,
1540,06/03/19 01:16:30 PM,16.808,,,,
1541,06/03/19 01:16:40 PM,16.808,,,,
1542,06/03/19 01:16:50 PM,16.808,,,,
1543,06/03/19 01:17:00 PM,16.808,,,,
1544,06/03/19 01:17:10 PM,16.808,,,,
1545,06/03/19 01:17:20 PM,16.808,,,,
1546,06/03/19 01:17:30 PM,16.903,,,,
1547,06/03/19 01:17:40 PM,16.903,,,,
1548,06/03/19 01:17:50 PM,16.903,,,,
1549,06/03/19 01:18:00 PM,16.903,,,,
1550,06/03/19 01:18:10 PM,16.903,,,,
1551,06/03/19 01:18:20 PM,16.903,,,,
1552,06/03/19 01:18:30 PM,16.903,,,,
1553,06/03/19 01:18:40 PM,16.903,,,,
1554,06/03/19 01:18:50 PM,16.903,,,,
1555,06/03/19 01:19:00 PM,16.903,,,,
1556,06/03/19 01:19:10 PM,16.903,,,,
1557,06/03/19 01:19:20 PM,16.999,,,,
1558,06/03/19 01:19:30 PM,16.999,,,,
1559,06/03/19 01:19:40 PM,16.999,,,,
1560,06/03/19 01:19:50 PM,16.999,,,,
1561,06/03/19 01:20:00 PM,16.999,,,,
1562,06/03/19 01:20:10 PM,16.999,,,,
1563,06/03/19 01:20:20 PM,16.999,,,,
1564,06/03/19 01:20:30 PM,16.999,,,,
1565,06/03/19 01:20:40 PM,16.999,,,,
1566,06/03/19 01:20:50 PM,16.999,,,,
1567,06/03/19 01:21:00 PM,17.094,,,,
1568,06/03/19 01:21:10 PM,17.094,,,,
1569,06/03/19 01:21:20 PM,17.094,,,,
1570,06/03/19 01:21:30 PM,17.094,,,,
1571,06/03/19 01:21:40 PM,17.094,,,,
1572,06/03/19 01:21:50 PM,17.094,,,,
1573,06/03/19 01:22:00 PM,17.094,,,,
1574,06/03/19 01:22:10 PM,17.094,,,,
1575,06/03/19 01:22:20 PM,17.094,,,,
1576,06/03/19 01:22:30 PM,17.189,,,,
1577,06/03/19 01:22:40 PM,17.189,,,,
1578,06/03/19 01:22:50 PM,17.189,,,,
1579,06/03/19 01:23:00 PM,17.189,,,,
1580,06/03/19 01:23:10 PM,17.189,,,,
1581,06/03/19 01:23:20 PM,17.094,,,,
1582,06/03/19 01:23:30 PM,17.094,,,,
1583,06/03/19 01:23:40 PM,16.999,,,,
1584,06/03/19 01:23:50 PM,16.999,,,,
1585,06/03/19 01:24:00 PM,16.999,,,,
1586,06/03/19 01:24:10 PM,16.903,,,,
1587,06/03/19 01:24:20 PM,16.903,,,,
1588,06/03/19 01:24:30 PM,16.808,,,,
1589,06/03/19 01:24:40 PM,16.808,,,,
1590,06/03/19 01:24:50 PM,16.713,,,,
1591,06/03/19 01:25:00 PM,16.713,,,,
1592,06/03/19 01:25:10 PM,16.618,,,,
1593,06/03/19 01:25:20 PM,16.808,,,,
1594,06/03/19 01:25:30 PM,16.808,,,,
1595,06/03/19 01:25:40 PM,16.903,,,,
1596,06/03/19 01:25:50 PM,16.903,,,,
1597,06/03/19 01:26:00 PM,16.903,,,,
1598,06/03/19 01:26:10 PM,16.999,,,,
1599,06/03/19 01:26:20 PM,16.999,,,,
1600,06/03/19 01:26:30 PM,16.999,,,,
1601,06/03/19 01:26:40 PM,16.999,,,,
1602,06/03/19 01:26:50 PM,16.999,,,,
1603,06/03/19 01:27:00 PM,16.999,,,,
1604,06/03/19 01:27:10 PM,17.094,,,,
1605,06/03/19 01:27:20 PM,17.094,,,,
1606,06/03/19 01:27:30 PM,17.094,,,,
1607,06/03/19 01:27:40 PM,17.094,,,,
1608,06/03/19 01:27:50 PM,17.094,,,,
1609,06/03/19 01:28:00 PM,17.094,,,,
1610,06/03/19 01:28:10 PM,17.094,,,,
1611,06/03/19 01:28:20 PM,17.094,,,,
1612,06/03/19 01:28:30 PM,17.094,,,,
1613,06/03/19 01:28:40 PM,17.189,,,,
1614,06/03/19 01:28:50 PM,17.189,,,,
1615,06/03/19 01:29:00 PM,17.189,,,,
1616,06/03/19 01:29:10 PM,17.189,,,,
1617,06/03/19 01:29:20 PM,17.189,,,,
1618,06/03/19 01:29:30 PM,17.189,,,,
1619,06/03/19 01:29:40 PM,17.189,,,,
1620,06/03/19 01:29:50 PM,17.094,,,,
1621,06/03/19 01:30:00 PM,17.094,,,,
1622,06/03/19 01:30:10 PM,17.094,,,,
1623,06/03/19 01:30:20 PM,17.094,,,,
1624,06/03/19 01:30:30 PM,17.094,,,,
1625,06/03/19 01:30:40 PM,17.094,,,,
1626,06/03/19 01:30:50 PM,17.094,,,,
1627,06/03/19 01:31:00 PM,17.094,,,,
1628,06/03/19 01:31:10 PM,17.094,,,,
1629,06/03/19 01:31:20 PM,17.094,,,,
1630,06/03/19 01:31:30 PM,17.094,,,,
1631,06/03/19 01:31:40 PM,16.999,,,,
